in_data     out_data    len_lex stem mask_steps  bias  thresh penalty  apply_mask rm_stopw acc    mcc    fsc    wfsc
------------------------------------------------------------------------------------------------------------------------
reli        reli         6041    0        -      -0.60   0.50    l1        0         1     0.83   0.14   0.07   0.76
------------------------------------------------------------------------------------------------------------------------
reli        cross        5670    0        -      -0.60   0.50    l1        0         1     0.82   0.01   0.03   0.76

 , 1
!, 1
$, 1
&, 1
'cretino, 1
'pagar, 1
's, 1
'super, 1
'vai, 1
(, 1
), 1
*, 1
***, 1
*-*, 1
*_*, 1
*no, 1
*o, 1
,, 1
-, 1
-*, 1
--, 1
-gentes, 1
-junto, 1
-minha, 1
-muito, 1
.., 1
//, 1
//lucyinthesky, 1
//riotline, 1
3, 1
:, 1
;, 1
=, 1
=d, 1
=p, 1
>, 1
@, 1
[, 1
\o/, 1
], 1
^^, 1
``, 1
abaixo, 1
abandona, 1
abandonadas, 1
abandonado, 1
abandonados, 1
abandonar, -1
abandonei, 1
abandono, 1
abastada, 1
aberta, 1
aberto, 1
abilidades, 1
abitrio, 1
abomina, 1
abominaveis, 1
aborda, 1
abordado, 1
abordados, 1
abordagem, 1
abordar, 1
aborreca, 1
aborrecem, 1
aborrecente, 1
aborrecido, 1
abrange, 1
abre, 1
abrir, 1
abriram, 1
abriu, 1
absolutamente, 1
absorto, 1
absorvente, 1
absorver, 1
absorvidos, 1
abster, 1
abstrair, 1
absurda, 1
absurdamente, 1
absurdo, -1
acaba, 1
acabado, 1
acabam, 1
acabamos, 1
acabar, 1
acabaram, 1
acabasse, 1
acabe, 1
acabei, 1
acabou, 1
acalanto, 1
acao, 1
acarreta, 1
acaso, 1
aceitam, 1
aceitar, 1
acelerador, 1
acertos, 1
acesse, 1
acha, 1
achado, 1
acham, 1
achamos, 1
achar, -1
acharia, 1
achava, 1
ache, 1
achou, 1
acima, 1
acoes, 1
acompanha, 1
acompanhamos, 1
acompanhar, 1
aconce, 1
aconselhando, 1
aconselho, 1
aconteca, 1
acontece, 1
acontecem, 1
acontecendo, 1
acontecer, 1
acontecera, 1
aconteceram, 1
aconteceria, 1
aconteceu, 1
acontecia, 1
acontecimento, 1
acontecimentos, 1
acordado, 1
acordar, 1
acordo, 1
acostuma, 1
acostumada, 1
acostumado, 1
acostumados, 1
acostumando, 1
acostumar, 1
acredita, 1
acreditam, 1
acreditamos, 1
acreditando, 1
acreditar, 1
acredite, 1
acredito, 1
acrescentar, 1
acrescentou, 1
acuca, 1
acucar, -1
acucarada, 1
acusa, 1
acusacao, 1
acusada, 1
adaptacao, 1
adendo, 1
adequada, 1
adequaram, 1
adiar, 1
adiciona, 1
adicionado, 1
adicionam, 1
adivinha, 1
adivinhar, 1
adjetivos, 1
admira, 1
admiracao, 1
admirado, 1
admirador, 1
admiradora, 1
admiradores, 1
admirasse, 1
admiravel, 1
admitindo, 1
admito, 1
adocar, 1
adogo, 1
adolecentes, 1
adolescencia, 1
adolescente, 1
adolescentes-, 1
adora, 1
adoram, 1
adorando, 1
adorar, 1
adoraria, 1
